setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
3,mi,0.0999999999999999,1.0,1.0,1.0,,0.5752878235194541,261.99275012312273,75,,,6.71875,4.333333333333333,1.96875,3.7291666666666665,2.052083333333333,1.78125
3,mi,0.3162277660168379,1.0,1.0,1.0,,0.5856171071786713,259.0133017839375,75,,,4.052083333333333,2.614583333333333,1.4479166666666667,2.78125,1.75,1.3541666666666667
3,surprisal_b,0.01,1.0,1.0,1.0,,0.05337907129948423,403.31740847195726,75,,,76.65625,72.61458333333333,76.03125,76.3125,74.05208333333333,72.40625
3,surprisal_b,0.0273841963426436,1.0,1.0,1.0,,0.038525496175471886,407.29263902803655,75,,,66.63541666666667,69.66666666666667,69.58333333333333,67.82291666666667,66.29166666666667,66.90625
3,surprisal_b,0.0749894209332455,1.0,1.0,1.0,,0.04656479470486986,398.56591637111484,75,,,53.35416666666666,56.29166666666666,47.66666666666666,55.96875,49.84375,49.35416666666666
3,surprisal_b,0.2053525026457146,1.0,1.0,1.0,,0.21207636468188804,366.3327357274255,75,,,37.78125,35.15625,29.70833333333333,31.760416666666668,31.71875,26.416666666666668
3,surprisal_b,0.5623413251903491,1.0,1.0,1.0,,0.10440785782839064,398.7371603439175,75,,,15.364583333333334,15.1875,11.635416666666666,12.802083333333334,12.9375,11.364583333333334
3,surprisal_b,1.539926526059492,1.0,1.0,1.0,,0.14654021509527004,387.0949830083654,75,,,5.760416666666667,5.333333333333333,4.645833333333333,5.375,5.21875,4.614583333333333
3,surprisal_b,4.216965034285822,1.0,1.0,1.0,,0.17841355485462493,372.61647960358744,75,,,2.8854166666666665,2.6041666666666665,2.3229166666666665,2.927083333333333,2.5104166666666665,2.34375
3,surprisal_b,11.547819846894582,1.0,1.0,1.0,,0.013156288221054201,409.74876587468106,75,,,1.6458333333333333,1.7395833333333333,1.4895833333333333,1.6458333333333333,1.6458333333333333,1.5625
3,surprisal_b,31.6227766016838,1.0,1.0,1.0,,8.329356425130489e-05,408.4870769348207,75,,,1.1770833333333333,1.2083333333333333,1.2291666666666667,1.2708333333333333,1.2604166666666667,1.1875
4,eig_code,3.162277660168379e-06,1.0,10.0,0.1,,,,75,,,80.0,80.0,80.0,80.0,80.0,80.0
4,eig_code,1e-05,1.0,10.0,0.1,,,,75,,,80.0,80.0,80.0,80.0,80.0,80.0
4,eig_code,3.1622776601683795e-05,1.0,10.0,0.1,,0.3712604068490651,323.7848410899009,75,,,79.84375,76.77083333333333,61.44791666666666,76.41666666666667,71.21875,62.177083333333336
4,eig_code,0.0001,1.0,10.0,0.1,,0.2576859202350049,355.850500307263,75,,,78.375,73.46875,48.16666666666666,71.48958333333333,57.125,44.32291666666666
4,eig_code,0.0003162277660168,1.0,10.0,0.1,,0.3890025924281018,320.3499706309645,75,,,75.40625,61.69791666666666,34.708333333333336,61.63541666666666,36.552083333333336,34.9375
